id,title,overview,release_date,popularity,vote_average,vote_count
1379273,Sector 17,"Pargat, son of Gurdit Singh, seeks vengeance against Tundilaat, who murdered his father and stole their ancestral land. During the 1947 partition, Gurdit was granted land in Chandigarh for his loyalty, but Tundilaat killed him to seize the valuable property. Fueled by revenge, Pargat grows up determined to destroy Tundilaat's empire in Uttar Pradesh. With the help of Rani, his love interest, and Balviro Chachi, her aunt, Pargat fights to dismantle the criminal empire. In a final confrontation, he kills Tundilaat, avenging his father and reclaiming his family's honour.",2024-11-15,27.586,0.0,0.0
702454,Swapping: My Friend's Wife 2,"A man's business fails and he's chased by loan sharks. He moves in with his best friend. His best friend's wife can't conceive, so the man sleeps with his wife to help her conceive.",2018-07-19,27.583,0.0,0.0
47166,Ferdinand the Bull,"This Oscar-winning short tells of a bull who preferred to sit under trees and smell flowers to clashing horns with his fellow animals. As luck would have it, an untimely bee reveals Ferdinand's ferocious side via pained howls and wild stomping. This lands him in the bull-fighting arena amidst characters based on Walt's animators with a matador reportedly modeled after Walt himself.",1938-11-23,18.077,6.5,175.0
1378447,CANNES WITHOUT A PLAN,"This comedic documentary follows 3 divorcees on an exciting escapade to France, revealing that regardless of age, it's never too late to take an impromptu trip!",2024-11-15,24.587,0.0,0.0
655730,Agatha and the Curse of Ishtar,"On an archaeological dig in Iraq, author Agatha Christie uncovers a series of murders.",2019-12-15,15.292,5.9,57.0
12177,The Love Guru,"Born in America and raised in an Indian ashram, Pitka returns to his native land to seek his fortune as a spiritualist and self-help expert. His skills are put to the test when he must get a brokenhearted hockey player's marriage back on track in time for the man to help his team win the Stanley Cup.",2008-06-20,16.575,4.1,701.0
26662,Detective Conan: The Phantom of Baker Street,"Noah's Ark—the latest in VR technology and a milestone of human innovation—is set for a showcase to Japan's privileged children. They have the honour of beginning a new revolution in gaming; however, their carefree fun is cut short when a company employee is found murdered, with his dying message pointing to a clue hidden within the Ark.  Along with the Detective Boys and Ran Mouri, Conan Edogawa enters Noah's Ark to solve this mystery and ensure the perpetrator is caught. But once they're inside the Ark, it takes on a mind of its own, imprisoning them and the children within its worlds. To escape and bring the murderer to justice, Conan and company must navigate a simulated 19th century London and track down the infamous Jack the Ripper—with the lives of 50 innocent children depending on them.",2002-04-20,25.573,7.7,195.0
439015,Slender Man,"In a small town in Massachusetts, four high school girls perform a ritual in an attempt to debunk the lore of Slender Man. When one of the girls goes mysteriously missing, they begin to suspect that she is, in fact, his latest victim.",2018-05-17,18.827,4.3,1983.0
1370216,Man from Pretentia,"This documentary paints a portrait of Paul Bridgewater, a quirky, charming, gay NYC art dealer who hitchhiked to Manhattan at 18, eventually becoming a beloved figure in the art world. As Paul preps gallery shows and cooks gourmet meals in his tiny East Village apartment, his passion for art shines. While his impeccable eye for discovering artistic talent shaped careers, his disregard for money ultimately would prove ruinous. A warm, nostalgic tribute to an eccentric art lover.",2024-11-15,26.11,0.0,0.0
874355,Gone in the Night,"Upon arriving at a remote cabin in the redwoods, Kath and her boyfriend find a mysterious younger couple already there — the rental has apparently been double-booked. They decide to share the cabin with these strangers until the next morning, but her boyfriend disappears with the young woman, which sends Kath in a spiral to find an explanation for their sudden breakup — but the truth is far stranger than she could have imagined.",2022-07-15,19.34,5.6,125.0
76115,The Phantom of the Opera at the Royal Albert Hall,"A disfigured musical genius, hidden away in the Paris Opera House, terrorises the opera company for the unwitting benefit of a young protégée whom he trains and loves. The 25th anniversary of the first public performance of Phantom of the Opera was celebrated with a grand performance at the Royal Albert Hall in London.",2011-09-27,20.071,8.4,170.0
1329250,Ultraviolet,A young girl struggles to come to terms with her mother’s psychological problems as she searches for her own female identity.,2024-11-14,15.264,0.0,0.0
9823,Mortal Kombat: Annihilation,"A group of heroic warriors has only six days to save the planet in ""Mortal Kombat Annihilation."" To succeed they must survive the most spectacular series of challenges any human, or god, has ever encountered as they battle an evil warlord bent on taking control of Earth.",1997-11-11,25.567,4.503,1177.0
1024621,Call Me Chihiro,"An unapologetic former sex worker starts working at a bento stand in a small seaside town, bringing comfort to the lonely souls who come her way.",2023-02-23,22.095,7.042,106.0
462677,Doraemon: Nobita's Great Adventure in the Antarctic Kachi Kochi,"Doraemon and Nobita discover a mysterious golden ring far beneath the ice in Antarctica, leading them to uncover an ancient, ruined city.",2017-03-04,23.461,6.5,88.0
1071866,Space Pups,Two young children and their parents help a trio of aliens transformed as friendly dogs to escape the clutches of a local UFO hunter as they repair their spaceship.,2023-07-27,22.025,7.7,14.0
9288,Dungeons & Dragons: Wrath of the Dragon God,"Due to a curse from his former master Profion, Damodar survived his death by Ridley Freeborn as an undead entity in pursuit of an evil artifact for some hundred years, so that he might be capable of unleashing unstoppable destruction on Izmir and the descendants of those who caused his demise.",2005-09-01,22.316,4.5,124.0
1375957,Married to a Balla,"When a mother suffering from domestic abuse escapes her dangerous, pro-athlete husband, she will stop at nothing to keep her family safe.",2024-11-14,15.255,0.0,0.0
339404,The Layover,"When their plane is rerouted due to a hurricane warning, two single female best friends find themselves competing for the same guy during an extended layover in St. Louis.",2017-09-01,19.319,5.4,686.0
1059345,Cult Killer,"A private investigator is forced into a dangerous alliance with a killer in order to uncover a quiet town’s grisly criminal underbelly and clear the name of her mentor, who is implicated in the crimes.",2024-01-19,21.626,6.5,107.0
1022685,I'm Glad It's Christmas,"An aspiring Broadway singer is convinced to participate in a small-scale production for her local Christmas celebration. Along the way, she finds hope and unexpected mentorship towards her dream career. But will her professional success come at the cost of her chance at love?",2022-11-26,25.755,5.4,39.0
492008,The Swordsman,"After being blinded in a coup against the king, Joseon's greatest swordsman goes into hiding, far removed from his city's anguish. But when traffickers kidnap his daughter, he has no choice but to unsheathe his sword once more.",2020-09-23,22.32,7.5,249.0
81218,Devilish Education,"Gosia is a beautiful and innocent young maid on the catholic countryside tending the cattle. One summer day she is having a bath in the river naked as god created her. On the next day a stranger appears painting and painting all day long. As they talk the black dressed suddenly shows her a picture showing her naked in the river. At first she is very ashamed, but then she begins to forget her shyness.",1995-01-11,25.946,6.4,13.0
1004255,Je ne suis pas un héros,"Louis is a super nice guy. But in his lawyer's office, this is not a compliment. When his doctor wrongly diagnoses a serious disease, his colleagues behaviour changes : they care about him, they ask him questions and they listen his answers. Finally, Louis exists ! So, obviously, he hesitates over telling the truth.",2023-11-22,25.429,6.1,44.0
189349,Chunin Exam on Fire! and Naruto vs. Konohamaru!,Naruto faces off against his old pupil Konohamaru in a tournament during the chuunin entrance exams.,2011-07-30,23.208,7.4,80.0
